"code","category_text"
"0D060C","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/CANAPE DE JARDIN - GARDEN BENCH"
"0D0604","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/CHAISE LONGUE - DECKCHAIR - SUN LOUNGER"
"0D0603","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/GARDEN BAR - GARDEN SIDEBOARD"
"0D0605","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/GARDEN CHAIR - GARDEN ARMCHAIR - GARDEN STOOL"
"0D060A","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/GARDEN CHAIR AND TABLE SET"
"0D060F","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/GARDEN COFFEE TABLE SOLD ALONE"
"0D0607","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/GARDEN FURNITURE COVER"
"0D060B","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/GARDEN TABLE SOLD ALONE"
"0D0608","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/HAMAC"
"0D0609","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/INFLATABLE SOFA - INFLATABLE ARMCHAIR"
"0D0602","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/OUTDOOR BENCH"
"0D060H","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/OUTDOOR CUSHION - SUNBATHING CUSHION - GARDEN CHAIR CUSHION"
"0D0606","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/OUTDOOR TRUNK - OUTDOOR STORAGE"
"0D060D","GARDEN - POOL/OUTDOOR FURNITURE - GARDEN FURNITURE/SALON BAS DE JARDIN - GARDEN SOFA, ARMCHAIR AND TABLE SET"
"0D0506","GARDEN - POOL/OUTDOOR LUMINAIRE/BRIGHT POT"
"0D0501","GARDEN - POOL/OUTDOOR LUMINAIRE/EXTERIOR SCONCE"
"0D0504","GARDEN - POOL/OUTDOOR LUMINAIRE/GARDEN LAMP - GARDEN LAMP"
"0D0505","GARDEN - POOL/OUTDOOR LUMINAIRE/LAMPION D'EXTERIEUR - OUTDOOR LANTERN"
"0D050B","GARDEN - POOL/OUTDOOR LUMINAIRE/LUMINOUS DECORATION"
"0D0508","GARDEN - POOL/OUTDOOR LUMINAIRE/LUMINOUS STICK"
"0D050F","GARDEN - POOL/OUTDOOR LUMINAIRE/NOEL OUTDOOR LASER PROJECTOR - HALLOWEEN OUTDOOR LASER PROJECTOR - FESTIVE OUTDOOR LASER PROJECTOR"
"0D050D","GARDEN - POOL/OUTDOOR LUMINAIRE/OUTDOOR CEILING LIGHT"
"0D0507","GARDEN - POOL/OUTDOOR LUMINAIRE/OUTDOOR SPOT"
"0D050C","GARDEN - POOL/OUTDOOR LUMINAIRE/OUTDOOR SPOTLIGHT"
"0D0503","GARDEN - POOL/OUTDOOR LUMINAIRE/OUTDOOR STRING LIGHTS"
"0D0509","GARDEN - POOL/OUTDOOR LUMINAIRE/OUTDOOR SUSPENSION"
"0D050E","GARDEN - POOL/OUTDOOR LUMINAIRE/POND LAMP"
"0D0502","GARDEN - POOL/OUTDOOR LUMINAIRE/SOLAR BEACON - SOLAR BOLLARD"
"0D050A","GARDEN - POOL/OUTDOOR LUMINAIRE/TORCHE"
"0D020C","GARDEN - POOL/SPRAYING/COMPLETE WATERING KIT"
"0D0208","GARDEN - POOL/SPRAYING/HOSE - NOZZLE - SPRINKLER HEAD - NOZZLE ACCESSORY - SPRINKLER HEAD ACCESSORY"
"0D0209","GARDEN - POOL/SPRAYING/MATERIALS - WATERING MAINTENANCE PRODUCTS"
"0D0207","GARDEN - POOL/SPRAYING/SPARE PARTS FOR SPRINKLERS"
"0D020D","GARDEN - POOL/SPRAYING/TAP - FITTING"
"0D0203","GARDEN - POOL/SPRAYING/WATER COLLECTOR - TANK - WATER COLLECTOR ACCESSORY - TANK ACCESSORY"
"0D0205","GARDEN - POOL/SPRAYING/WATER FILTRATION TOOL"
"0D0201","GARDEN - POOL/SPRAYING/WATERING CAN - SPRAYER - ACCESSORIES WATERING CAN - SPRAYER ACCESSORIES"
"0D020A","GARDEN - POOL/SPRAYING/WATERING MIST - OSCILLATING WATERING SYSTEM"
"0D020B","GARDEN - POOL/SPRAYING/WATERING PROGRAMMER"
"0D0206","GARDEN - POOL/SPRAYING/WATERING PUMP - DRAINAGE PUMP - INTEGRATED WATERING SYSTEM"
"0D0204","GARDEN - POOL/SPRAYING/WINDER - REWINDER"
"0D0C08","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/BALNEO PRODUCT"
"0D0C06","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/BROOM - BRUSH - BROOM HANDLE"
"0D0C09","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/CLEANING ROBOT - AUTOMATIC BROOM"
"0D0C0B","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/CLEANING ROBOT ACCESSORIES - AUTOMATIC BROOM"
"0D0C01","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/COLORANT"
"0D0C07","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/MANUAL MAINTENANCE EQUIPMENT"
"0D0C03","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/MEASURING UTENSILS - TESTING UTENSILS"
"0D0C05","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/POOL - SPA THERMOMETER"
"0D0C04","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/TREATMENT - PURIFICATION - DOSING UTENSILS"
"0D0C02","GARDEN - POOL/SWIMMING POOL - MAINTENANCE AND MEASUREMENT/WATER TREATMENT PRODUCT"
"0D0A04","GARDEN - POOL/SWIMMING POOL/BOTTOM DRAIN - NOZZLE - SKIMMER - SEALING PIECE"
"0D0A0C","GARDEN - POOL/SWIMMING POOL/COMPLETE POOL - POOL KIT"
"0D0A09","GARDEN - POOL/SWIMMING POOL/COQUE - LINER"
"0D0A0G","GARDEN - POOL/SWIMMING POOL/DIVING"
"0D0A08","GARDEN - POOL/SWIMMING POOL/ELECTRICAL BOX - ELECTRICAL EQUIPMENT"
"0D0A07","GARDEN - POOL/SWIMMING POOL/FENCING - GATES"
"0D0A0J","GARDEN - POOL/SWIMMING POOL/FITTING - VALVE"
"0D0A0K","GARDEN - POOL/SWIMMING POOL/LEVEL REGULATOR"
"0D0A0L","GARDEN - POOL/SWIMMING POOL/LIFT SEAT"
"0D0A0Q","GARDEN - POOL/SWIMMING POOL/MATERIAL - MAINTENANCE PRODUCTS FOR POOL EQUIPMENT"
"0D0A0A","GARDEN - POOL/SWIMMING POOL/OUTDOOR SHOWER"
"0D0A0M","GARDEN - POOL/SWIMMING POOL/PEDILUVE"
"0D0A02","GARDEN - POOL/SWIMMING POOL/POOL ALARM - POOL FALL DETECTOR"
"0D0A01","GARDEN - POOL/SWIMMING POOL/POOL ENCLOSURE"
"0D0A06","GARDEN - POOL/SWIMMING POOL/POOL HEATING - HEAT PUMP - HEATER"
"0D0A0B","GARDEN - POOL/SWIMMING POOL/POOL LADDER - POOL STAIRS"
"0D0A0O","GARDEN - POOL/SWIMMING POOL/POOL SLIDE"
"0D0A0H","GARDEN - POOL/SWIMMING POOL/PUMP - FILTER UNIT - FILTER BLOCK"
"0D0A0D","GARDEN - POOL/SWIMMING POOL/PUMP ROOM - FILTER UNIT"
"0D0A0E","GARDEN - POOL/SWIMMING POOL/RESCUE EQUIPMENT"
"0D0A0P","GARDEN - POOL/SWIMMING POOL/SPARE PART SWIMMING POOL"
"0D0A0I","GARDEN - POOL/SWIMMING POOL/SPOTLIGHT - LAMP - BULB - LIGHTING ACCESSORIES"
"0D0A0F","GARDEN - POOL/SWIMMING POOL/SWIM AGAINST THE CURRENT - WAVE MACHINE"
"0D0A0N","GARDEN - POOL/SWIMMING POOL/SWIMMING POOL DECORATION - DECORATIVE OBJECTS FOR SWIMMING POOLS"
"0D0A03","GARDEN - POOL/SWIMMING POOL/TARPAULIN - COVER - SHUTTER - ROLLER"
"0D0A05","GARDEN - POOL/SWIMMING POOL/WATERFALL - FOUNTAIN - JET"
"1G0108","GIFT BOX BOX/THEMATIC BOX/DRIVING COURSE"
"1G0104","GIFT BOX BOX/THEMATIC BOX/GIFT BOX SPORT ADVENTURE LEISURE CULTURE"
"1G010E","GIFT BOX BOX/THEMATIC BOX/GIFT BOX SPORT ADVENTURE LEISURE CULTURE TO DOWNLOAD"
"1G0102","GIFT BOX BOX/THEMATIC BOX/GOURMET GIFT BOX"
"1G010A","GIFT BOX BOX/THEMATIC BOX/GOURMET GIFT BOX TO DOWNLOAD"
"1G0106","GIFT BOX BOX/THEMATIC BOX/OENOLOGY GIFT BOX"
"1G0105","GIFT BOX BOX/THEMATIC BOX/SEJOUR GOURMAND GIFT BOX"
"1G010D","GIFT BOX BOX/THEMATIC BOX/SEJOUR GOURMAND GIFT BOX TO DOWNLOAD"
"1G010F","GIFT BOX BOX/THEMATIC BOX/THEMATIC BOX - WEDDING - ANNIVERSARY TO DOWNLOAD"
"1G0107","GIFT BOX BOX/THEMATIC BOX/THEMED SET - WEDDING - ANNIVERSARY"
"1G0103","GIFT BOX BOX/THEMATIC BOX/WEEKEND GETAWAY GIFT BOX"
"1G010C","GIFT BOX BOX/THEMATIC BOX/WEEKEND GETAWAY GIFT BOX TO DOWNLOAD"
"1G0101","GIFT BOX BOX/THEMATIC BOX/WELLNESS GIFT BOX"
"1G0109","GIFT BOX BOX/THEMATIC BOX/WELLNESS GIFT BOX TO DOWNLOAD"
"1G010B","GIFT BOX BOX/THEMATIC BOX/WINE GIFT BOX TO DOWNLOAD"
"0W0102","HANDLING/LIFTING AND LASHING ACCESSORIES/CABLE - CHAIN"
"0W0101","HANDLING/LIFTING AND LASHING ACCESSORIES/CABLE CLAMP - CABLE CUTTER"
"0W0109","HANDLING/LIFTING AND LASHING ACCESSORIES/CABLE REEL - UNWINDER - SPOOL"
"0W0105","HANDLING/LIFTING AND LASHING ACCESSORIES/ELINGUE"
"0W0104","HANDLING/LIFTING AND LASHING ACCESSORIES/HOOK - SHACKLE - LIFTING RINGS - SWIVEL"
"0W0106","HANDLING/LIFTING AND LASHING ACCESSORIES/MESH - LINK - ESSE - SNAP HOOK"
"0W0107","HANDLING/LIFTING AND LASHING ACCESSORIES/REA - POULIE"
"0W0103","HANDLING/LIFTING AND LASHING ACCESSORIES/ROPE - HALYARD"
"0W0108","HANDLING/LIFTING AND LASHING ACCESSORIES/STRAP - TENSIONER - LASHING SET"
"0W0206","HANDLING/LIFTING DEVICES/HOIST - HOIST CART"
"0W0202","HANDLING/LIFTING DEVICES/INDUSTRIAL JACK - CYLINDER - CYLINDER PUMP"
"0W0209","HANDLING/LIFTING DEVICES/INDUSTRIAL WINCH"
"0W0208","HANDLING/LIFTING DEVICES/LIFT TABLE"
"0W0207","HANDLING/LIFTING DEVICES/LIFTING CLAMP - CARRIER - LIFTING MAGNET"
"0W020A","HANDLING/LIFTING DEVICES/MATERIAL-LIFT TRAILER - FURNITURE-LIFT TRAILER - TILE-LIFT TRAILER"
"0W0205","HANDLING/LIFTING DEVICES/PALLET LIFTER - SPREADER BAR - MATERIAL LIFTER"
"0W0201","HANDLING/LIFTING DEVICES/SPARE PARTS FOR LIFTING EQUIPMENT"
"0W0203","HANDLING/LIFTING DEVICES/STACKER - LIFT - ORDER PICKER"
"0W0204","HANDLING/LIFTING DEVICES/WORKSHOP CRANE - JIB CRANE - GANTRY CRANE"
"0W0305","HANDLING/ROLLING AND CONVEYING/CONVEYOR BELT"
"0W0302","HANDLING/ROLLING AND CONVEYING/HANDLING BALL - ROLLER - SUPPORT ROLLER"
"0W0303","HANDLING/ROLLING AND CONVEYING/HANDLING RAIL"
"0W0304","HANDLING/ROLLING AND CONVEYING/LOADING RAMP - LOADING BRIDGE"
"0W0301","HANDLING/ROLLING AND CONVEYING/ROLLING SPARE PARTS"
"0W0604","HANDLING/STORAGE/ACCESSORIES - SPARE PARTS STORAGE"
"0W0605","HANDLING/STORAGE/BOTTLE - SPRAYER - POURING SPOUT"
"0W0602","HANDLING/STORAGE/BOX - SAFE - STORAGE CANTEEN"
"0W0601","HANDLING/STORAGE/RAYONNAGE - RACK"
"0W0603","HANDLING/STORAGE/TANK - VAT - BARREL - JERRYCAN"
"0W0403","HANDLING/TRANSPORTING AND HANDLING LOADS/CART - TRAY TROLLEY"
"0W0402","HANDLING/TRANSPORTING AND HANDLING LOADS/CART ACCESSORY - BRAKE - PARTS HOLDER"
"0W040B","HANDLING/TRANSPORTING AND HANDLING LOADS/CRADLE FOR BABY"
"0W0404","HANDLING/TRANSPORTING AND HANDLING LOADS/DIABLE"
"0W040A","HANDLING/TRANSPORTING AND HANDLING LOADS/DUMP BODY - DUMP TRUCK"
"0W0405","HANDLING/TRANSPORTING AND HANDLING LOADS/HANDLING TRAILER - WITH SPINDLES - HANDCART"
"0W0406","HANDLING/TRANSPORTING AND HANDLING LOADS/ROLL CONTAINER"
"0W0407","HANDLING/TRANSPORTING AND HANDLING LOADS/ROLLER - ROLLING TABLE - ROLLING CORNERS"
"0W0401","HANDLING/TRANSPORTING AND HANDLING LOADS/SPARE PARTS LOAD TRANSPORT"
"0W0409","HANDLING/TRANSPORTING AND HANDLING LOADS/SUCTION CUP - CLAW - CARRYING HANDLE"
"0W0408","HANDLING/TRANSPORTING AND HANDLING LOADS/TRANSPALETTE"
"0W0501","HANDLING/WAREHOUSE SECURITY/CLAMP - PROTECTION POST"
"0W0504","HANDLING/WAREHOUSE SECURITY/INDUSTRIAL ABSORBENT"
"0W0505","HANDLING/WAREHOUSE SECURITY/MOBILE CART - BAG - CONTAINER"
"0W0506","HANDLING/WAREHOUSE SECURITY/PANEL - CURTAIN - FLEXIBLE STRAP"
"0W0502","HANDLING/WAREHOUSE SECURITY/PROTECTIVE CROSSPIECE"
"0W0503","HANDLING/WAREHOUSE SECURITY/ROLL BAR - BARRIER - DOCK BUMPER"
"0J0407","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/BABY HYGIENE SET"
"0J0409","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/BABY TOILET POWDER"
"0J040B","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/BABY WIPES"
"0J040A","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/COTTON BEBE"
"0J0406","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/CREME HYDRATANTE BEBE - CREME CROUTE DE LAIT - LIP CARE"
"0J0405","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/CREME POUR LE CHANGE BEBE - REPAIRING CREAM"
"0J0404","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/EAU DE TOILETTE BEBE - EAU DE SENTEUR BEBE"
"0J0403","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/MASSAGE OIL - BABY MASSAGE MILK"
"0J0401","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/MILK - MICELLAR WATER - LINIMENT - WIPES"
"0J0402","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/SOAP - SHAMPOO - BUBBLE BATH - BATH OIL"
"0J0408","HYGIENE - BEAUTY - PERFUME/BABY HYGIENE/SOLAIRE BEBE - AFTER-SUN FOR BABIES"
"0J020T","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/ACNE TREATMENT - BLEMISH TREATMENT"
"0J020O","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/ANTI-AGING CARE - ANTI-WRINKLE CARE"
"0J020Y","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/BEAUTY POWDER - CLAY - RHASSOUL - HENNE"
"0J0203","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/BODY DEODORANT - ALUM STONE"
"0J0202","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/BODY HYGIENE SET - FACE HYGIENE SET"
"0J0207","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/BODY MOISTURIZER - MULTI-USE MOISTURIZER"
"0J0206","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/BODY SCRUB - BODY EXFOLIATOR"
"0J020J","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/BODY WATER - EAU DE SOIN"
"0J0201","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/BUBBLE BATH - BATH OIL - BATH PEBBLES - BATH BEADS"
"0J020P","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/BUST CARE - NECKLINE CARE"
"0J020B","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/COTTON MAKE-UP REMOVER"
"0J020Q","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/DEPIGMENTING CARE - ANTI-SPOT CARE"
"0J020H","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/EYE CONTOUR"
"0J0208","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/FACE CLEANSER - MAKE-UP REMOVER"
"0J020N","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/FACE MASK - FACE PATCH"
"0J020L","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/FACE MOISTURIZER"
"0J020G","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/FACIAL CLEANSING ACCESSORIES - BRUSH - INSTRUMENT - COMEDO PULLER"
"0J020K","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/FACIAL SCRUB - FACIAL EXFOLIATOR"
"0J020X","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/FOOT PERSPIRATION TREATMENT"
"0J020U","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/GLOVE - MASSAGE BRUSH - SCRUBBING - PEELING"
"0J020W","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/HAND CARE - FOOT CARE - FOOT SCRUB - FOOT BATH"
"0J020R","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/LEG CARE - CARE FOR HEAVY LEGS"
"0J020M","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/MAKE-UP REMOVER WIPE"
"0J020F","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/MANUAL MASSAGER"
"0J020E","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/MASSAGE OIL - MASSAGE MILK"
"0J020I","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/MICELLAR WATER - TONIC WATER - FACE LOTION"
"0J0205","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/SHOWER GEL - BATH GEL - SHOWER CREAM - BATH CREAM"
"0J0209","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/SOAP - SOAP BAR - SYNDETS"
"0J020A","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/SPECIFIC SLIMMING CARE - CELLULITE TREATMENT - ANTI-CELLULITE ACCESSORY"
"0J020C","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/SPECIFIC TREATMENT FOR FACE OR BODY"
"0J020S","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/STRETCH MARK TREATMENT"
"0J020V","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/TALC"
"0J0204","HYGIENE - BEAUTY - PERFUME/BODY AND FACE/THERMAL SPRING WATER - MIST - FLORAL WATER"
"0J0304","HYGIENE - BEAUTY - PERFUME/DENTAL/BREATH FRESHENER"
"0J0307","HYGIENE - BEAUTY - PERFUME/DENTAL/DENTAL APPLIANCE CLEANER"
"0J0309","HYGIENE - BEAUTY - PERFUME/DENTAL/DENTAL APPLIANCE STORAGE BOX"
"0J0305","HYGIENE - BEAUTY - PERFUME/DENTAL/DENTAL FLOSS - TOOTHPICK"
"0J0308","HYGIENE - BEAUTY - PERFUME/DENTAL/DENTAL PRODUCTS SET"
"0J0306","HYGIENE - BEAUTY - PERFUME/DENTAL/DENTURE FIXATOR"
"0J030B","HYGIENE - BEAUTY - PERFUME/DENTAL/MILK TOOTH BOX"
"0J0301","HYGIENE - BEAUTY - PERFUME/DENTAL/MOUTHWASH - TOOTH CARE PRODUCT"
"0J030A","HYGIENE - BEAUTY - PERFUME/DENTAL/TOOTH WHITENING TREATMENT"
"0J0302","HYGIENE - BEAUTY - PERFUME/DENTAL/TOOTHBRUSH - TONGUE SCRAPER"
"0J0303","HYGIENE - BEAUTY - PERFUME/DENTAL/TOOTHPASTE - TOOTH GEL"
"0J0C02","HYGIENE - BEAUTY - PERFUME/EMPTY CONTAINER/BOTTLE - FLASK - PUMP-BOTTLE"
"0J0C01","HYGIENE - BEAUTY - PERFUME/EMPTY CONTAINER/EMPTY SPRAY BOTTLE"
"0J070N","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/BASE - EYE FIXATIVE"
"0J070A","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/BASE - LIP FIXATIVE"
"0J070F","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/BLUSH - BLUSH"
"0J0703","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/BODY GLITTER - FACE GLITTER"
"0J070E","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/COMPLEXION CORRECTOR - ILLUMINATOR - CONCEALER"
"0J070W","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/EYELASH CARE - EYEBROWS - COLORING"
"0J070H","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/EYELINER - PENCIL - KHOL"
"0J070I","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/EYESHADOW - EYE SHADOW"
"0J070U","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/FALSE EYELASHES"
"0J070G","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/FOUNDATION - BASE - POWDER"
"0J070V","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/GLOSS"
"0J070P","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/LIP BALM - LIP CARE"
"0J0705","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/LIP CONTOUR"
"0J070X","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/LIP STICKER"
"0J070L","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/MAKE-UP BRUSHES - MAKE-UP APPLICATORS"
"0J0701","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/MAKE-UP CASE"
"0J070S","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/MAKE-UP MATTING PAPER"
"0J070D","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/MAKE-UP PALETTE - MAKE-UP BOX"
"0J070T","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/MAKE-UP PENCIL SHARPENER"
"0J070Q","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/MAKE-UP SPONGE"
"0J070K","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/MASCARA"
"0J070M","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/POCKET MIRROR"
"0J070J","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/RECOURBE CILS"
"0J070R","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/RED LIPSTICK"
"0J0704","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/STICKER - JEWELRY TEETH"
"0J0702","HYGIENE - BEAUTY - PERFUME/FACE - BODY MAKE-UP/TATTOOS - BODY JEWELRY - HAIR JEWELRY"
"0J0509","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/BAG - PERIODIC BAG"
"0J0506","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/INCONTINENCE PRODUCTS - BLADDER WEAKNESS - ENURESIS"
"0J0504","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/INTIMATE HYGIENE - INTIMATE WIPES - INTIMATE CARE"
"0J0507","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/INTIMATE HYGIENE SET"
"0J0502","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/MENSTRUAL CUP"
"0J050B","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/MENSTRUAL PANTIES"
"0J0505","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/SANITARY TAMPON"
"0J0501","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/SANITARY TOWEL"
"0J0503","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/SLIP PROTECTOR - LINGERIE PROTECTOR"
"0J0508","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/TRANSPORT OF INTIMATE PROTECTION PRODUCTS - STORAGE"
"0J050A","HYGIENE - BEAUTY - PERFUME/INTIMATE HYGIENE/URINOIR FÉMININ - PISS-DEBOUT - PORTABLE URINAL"
"0J0E03","HYGIENE - BEAUTY - PERFUME/NAIL ART/LINER - STRIPER - STYLO"
"0J0E06","HYGIENE - BEAUTY - PERFUME/NAIL ART/PICKER A STRASS - STRASS CATCHER"
"0J0E02","HYGIENE - BEAUTY - PERFUME/NAIL ART/POLYMER PASTE FOR NAIL ART"
"0J0E01","HYGIENE - BEAUTY - PERFUME/NAIL ART/SPOT DOTTING - DRAWING"
"0J0E04","HYGIENE - BEAUTY - PERFUME/NAIL ART/STICKER CUTTING TOOL FOR NAIL ART"
"0J0E05","HYGIENE - BEAUTY - PERFUME/NAIL ART/STICKERS - SELF-ADHESIVE - RHINESTONES - GLITTER - FOILS - METALLIC PAPER - TATTOO - STENCIL"
"0J0E07","HYGIENE - BEAUTY - PERFUME/NAIL ART/WHEEL - CAROUSEL - STORAGE FOR NAIL ART ACCESSORIES"
"0Y010F","LUGGAGE/LUGGAGE ACCESSORIES/FINDS LUGGAGE KEYS"
"0J0D0H","HYGIENE - BEAUTY - PERFUME/NAILING/ANTI-UV PROTECTIVE MITTS - ANTI-UV PROTECTIVE GLOVES"
"0J0D0L","HYGIENE - BEAUTY - PERFUME/NAILING/BRUSH FOR FALSE NAIL GLUE"
"0J0D0F","HYGIENE - BEAUTY - PERFUME/NAILING/CATALYST LIQUID - PREPARATION"
"0J0D03","HYGIENE - BEAUTY - PERFUME/NAILING/CISEAUX A ENVIES - BACKWARD SCISSORS"
"0J0D07","HYGIENE - BEAUTY - PERFUME/NAILING/CUSHION - MANICURE HAND REST - FINGER SUPPORT"
"0J0D0C","HYGIENE - BEAUTY - PERFUME/NAILING/CUTICLE OIL - EMOLLIENT"
"0J0D0O","HYGIENE - BEAUTY - PERFUME/NAILING/CUTICLE REMOVER - BOXWOOD STICK - SKIN REMOVER"
"0J0D05","HYGIENE - BEAUTY - PERFUME/NAILING/CUTTING TIPS - GUILLOTINE - PINCHING PLIERS"
"0J0D0A","HYGIENE - BEAUTY - PERFUME/NAILING/FALSE NAILS - CAPSULE - TIPS - SHAPE - PROSTHESIS"
"0J0D0D","HYGIENE - BEAUTY - PERFUME/NAILING/FALSE NAILS KIT"
"0J0D0T","HYGIENE - BEAUTY - PERFUME/NAILING/GLUE FOR FALSE NAILS"
"0J0D0M","HYGIENE - BEAUTY - PERFUME/NAILING/JAR FOR BRUSH CLEANER"
"0J0D01","HYGIENE - BEAUTY - PERFUME/NAILING/MANICURE BOWL - DISPOSABLE CUP"
"0J0D04","HYGIENE - BEAUTY - PERFUME/NAILING/MANICURE SET - KIT MANUCURE - PEDICURE"
